plotid	x	y	distname	distcode
6858	655580.83	824390.76	Khu Khut	900207
6859	657177.30	817855.83	Tha Hin	900208
6860	661729.13	816042.27	Wat Chan	900209
6861	660717.62	819003.68	Bo Daeng	900210
6862	659819.61	822005.99	Bo Dan	900211
6863	693257.96	763614.64	Ban Na	900301
6864	688290.26	765846.20	Pa Ching	900302
6865	696842.98	757105.41	Saphan Mai Kaen	900303
6866	697513.11	767951.76	Sakom	900304
6867	682602.05	762135.41	Na Wa	900305
6868	688681.47	778538.96	Na Thap	900306
6869	679079.54	751407.84	Nam Khao	900307
6870	687494.82	751885.25	Khun Tat Wai	900308
6871	694504.01	753237.62	Tha Mo Sai	900309
6872	684989.70	775441.08	Chanong	900310
6873	689273.63	757779.94	Khu	900311
6874	682136.29	756967.44	Khae	900312
6875	683358.08	769227.06	Khlong Pia	900313
6876	692318.44	769871.12	Talingchan	900314
6877	691885.88	742389.30	Na Thawi	900401
6878	690129.01	748652.19	Chang	900402
6879	683938.62	749777.29	Na Mo Sri	900403
6880	677093.47	744863.51	Khlong Sai	900404
6881	682459.81	739645.87	Plaknu	900405
6882	690437.82	739667.79	Tha Pradu	900406
6883	691337.82	730121.87	Sathon	900407
6884	683659.19	726906.64	Thap Chang	900408
6885	685594.29	720144.15	Prakop	900409
6886	678120.60	733251.78	Khlong Kwang	900410
6887	713766.01	756658.26	Thepha	900501
6888	721767.27	755154.80	Pak Bang	900502
6889	708060.69	759139.07	Ko Saba	900503
6890	710955.63	743561.97	Lamphlai	900504
6891	721120.62	747030.61	Tha Muang	900505
6892	704660.84	745754.84	Wang Yai	900506
6893	702460.16	761808.28	Sakom	900507
6894	717110.03	734048.18	Saba Yoi	900601
6895	711016.94	723078.40	Thung Pho	900602
6896	721646.64	734183.33	Pian	900603
6897	727567.98	735041.34	Ban Not	900604
6898	717084.03	721265.08	Chahaen	900605
6899	704348.61	730555.88	Khuha	900606
6900	698879.83	718091.04	Khao Daeng	900607
6901	709782.56	706971.91	Bahoi	900608
6902	725014.42	723223.42	Thankhiri	900609
6903	641642.44	857209.74	Ranot	900701
6904	645437.39	874764.54	Khlong Daen	900702
6905	638299.96	868625.89	Ta Khria	900703
6906	647992.86	867348.20	Tha Bon	900704
6907	643483.27	865176.69	Ban Mai	900705
6908	653493.76	845670.09	Bo Tru	900706
6909	650457.91	859157.84	Pak Trae	900707
6910	649995.63	854188.42	Phang Yang	900708
6911	652051.44	853512.12	Rawa	900709
6912	651771.80	848256.19	Wat Son	900710
6913	631582.38	866952.98	Ban Khao	900711
6914	642659.73	871827.36	Daen Sa-nguan	900712
6915	642932.67	828413.81	Ko Yai	900801
6916	643193.55	848622.05	Rong	900802
6917	643914.35	842705.36	Choeng Sae	900803
6918	646907.47	835070.86	Krasae Sinthu	900804
6919	641871.80	782425.80	Kamphangphet	900901
6920	635836.31	784004.30	Tha Chamuang	900902
6921	639137.81	794806.52	Khuha Tai	900903
6922	645115.32	794952.53	Khuan Ru	900904
6923	625504.58	774767.15	Khao Phra	900909
6924	653622.31	735005.35	Sadao	901001
6925	662071.61	741433.15	Prik	901002
6926	661710.60	750443.06	Phang La	901003
6927	667634.05	726068.52	Samnak Taeo	901004
6928	644156.80	749325.94	Thung Mo	901005
6929	656242.07	751711.01	Tha Pho	901006
6930	643448.25	739299.67	Padangbesa	901007
6931	653205.26	727200.25	Samnak Kham	901008
6932	667805.69	748328.10	Khao Mikia	901009
6933	662224.53	774813.82	Hat Yai	901101
6934	655802.83	772349.44	Khuan Lang	901102
6935	664123.92	788876.36	Khu Tao	901103
6936	664650.87	775088.97	Kho Hong	901104
6937	664168.63	779929.02	Khlong Hae	901105
6938	659225.05	779215.89	Khlong Utaphao	901107
6939	644134.03	774134.35	Chalung	901108
6940	669533.07	777644.39	Thung Yai	901111
6941	643592.13	766357.15	Thung Tam Sao	901112
6942	674341.28	780654.45	Tha Kham	901113
6943	669315.24	785960.68	Nam Noi	901114
6944	664912.89	765606.71	Ban Phru	901116
6945	668077.43	755204.74	Phatong	901118
6946	673554.69	770665.25	Na Mom	901201
6947	675618.94	774132.03	Phichit	901202
6948	670937.62	765359.31	Thung Khamin	901203
6949	676638.82	765573.41	Khlong Rang	901204
6950	650259.73	793617.56	Rattaphum	901301
6951	651870.18	800374.72	Khuan So	901302
6952	650363.87	804888.94	Huai Luk	901303
6953	654116.46	789873.65	Bang Riang	901304
6954	658287.23	787632.20	Bang Klam	901401
6955	652219.42	779218.98	Tha Chang	901402
6956	661859.05	784209.88	Mae Thom	901403
6957	659544.90	782124.95	Ban Han	901404
6958	668565.57	803756.41	Ching Kho	901501
6959	668073.44	796486.76	Sathing Mo	901502
6960	666577.37	801172.53	Thammop	901503
6961	662318.74	810103.43	Lam Daeng	901504
6962	665550.89	808383.58	Wat Khanun	901505
6963	659692.38	809197.26	Cha Lae	901506
6964	658259.57	804432.79	Pak Ro	901507
6965	659463.83	801373.57	Pa Khat	901508
6966	673104.99	796933.51	Hua Khao	901509
6967	658744.10	811774.55	Bang Khiat	901510
6968	663347.59	812270.64	Muang Ngam	901511
6969	644128.09	756552.31	Khlong Hoi Khong	901601
6970	658856.02	762352.41	Thung Lan	901602
6971	654918.00	759993.57	Khok Muang	901603
6972	647467.40	763143.62	Khlong La	901604
6973	618054.06	731438.91	Phiman	910101
6974	623439.65	730884.77	Khlong Khut	910102
6975	614267.69	732039.22	Khuan Khan	910103
6976	615693.75	739785.86	Ban Khuan	910104
6977	616126.74	744342.28	Chalung	910105
6978	571224.15	732317.84	Ko Sarai	910106
6979	606603.64	731686.75	Tanyongpo	910107
6980	607679.70	738514.00	Chebilang	910108
6981	613518.25	725236.97	Tammalang	910109
6982	624003.72	717769.29	Puyu	910110
6983	612436.12	749008.92	Khuan Pho	910111
6984	624021.29	739406.51	Ketari	910112
6985	618102.98	752932.94	Khuan Don	910201
6986	622032.08	746421.26	Khuan Sato	910202
6987	617941.41	748109.46	Yan Su	910203
6988	628934.71	747232.26	Wang Prachan	910204
6989	626921.89	759374.18	Thung Nui	910301
6990	613535.56	763113.25	Khuan Ka Long	910302
6991	613808.11	771246.21	Udi Charoen	910303
6992	606800.54	751722.48	Tha Phae	910401
6993	601949.91	757025.86	Pae-ra	910402
6994	599697.49	748120.84	Sakhon	910403
6995	599279.40	754444.80	Tha Rua	910404
6996	584695.40	767503.32	Kamphaeng	910501
6997	590252.84	756962.05	La Ngu	910502
6998	591595.35	765987.47	Khao Khao	910503
6999	576693.62	758923.00	Pak Nam	910504
7000	593612.20	772686.69	Nam Phut	910505
7001	576674.16	765137.55	Laem Son	910506
7002	585390.10	784849.59	Thung Wa	910601
7003	581802.37	777847.62	Na Thon	910602
7004	576291.46	774357.99	Khon Khlan	910603
7005	576282.36	779075.97	Thung Bu Lang	910604
7006	590777.08	779918.28	Pa Kae Bo Hin	910605
7007	604257.75	778692.75	Pam Phatthana	910701
7008	602724.40	769114.84	Nikhom Phatthana	910702
7009	566970.62	836278.32	Thap Thieng	920101
7010	573522.86	840633.80	Na Pla	920104
7011	570855.65	832325.30	Ban Khuan	920105
7012	573051.46	833681.16	Na Bin La	920106
7013	564922.90	832037.85	Khuan Pring	920107
7014	574187.21	836076.18	Na Yong Tai	920108
7015	563770.70	835577.97	Bang Rak	920109
7016	568343.18	831219.10	Khok Lo	920110
7017	557682.98	834817.67	Na To Ming	920113
7018	557723.62	840227.84	Nong Trut	920114
7019	579519.18	848361.95	Nam Phut	920115
7020	565933.02	839143.53	Na Ta Luang	920117
7021	571419.50	840697.61	Ban Pho	920118
7022	566972.57	845827.78	Na Tham Nua	920119
7023	560536.39	844587.88	Na Tham Tai	920120
7024	557552.38	819065.71	Kantrang	920201
7025	562685.71	830913.13	Khuan Thani	920202
7026	563123.56	825812.53	Bang Mak	920203
7027	560386.87	819085.78	Bang Pao	920204
7028	562598.01	813987.44	Wang Won	920205
7029	557769.94	812408.58	Kan Tang Tai	920206
7030	555810.61	830403.05	Khok Yang	920207
7031	555149.72	826234.80	Khlong Lu	920208
7032	558903.43	826029.16	Yan Su	920209
7033	550879.17	821435.08	Bo Nam Ron	920210
7034	544859.37	817976.01	Bang Sak	920211
7035	551480.31	811103.71	Na Klua	920212
7036	544868.18	800699.84	Ko Libong	920213
7037	566331.83	822929.30	Khlong Chi Lom	920214
7038	574342.33	818239.47	Yan Ta Khao	920301
7039	579869.77	819819.88	Nong Bo	920302
7040	587395.19	826848.08	Na Chum Het	920303
7041	582737.00	815579.45	Nai Khuan	920304
7042	590870.05	818851.69	Phrong Chorakhae	920305
7043	569412.00	817515.47	Thung Krabu	920306
7044	572043.37	826217.42	Thung Khai	920307
7045	577462.50	823895.31	Ko Pia	920308
7046	577578.92	791651.30	Tha Kham	920401
7047	591222.79	801218.67	Thung Yao	920402
7048	594617.83	809800.69	Palian	920403
7049	579932.20	811645.67	Bang Duan	920404
7050	573003.77	809000.16	Ban Na	920407
7051	575324.55	799036.55	Suso	920409
7052	597376.91	790811.32	Liphang	920410
7053	564549.09	785486.07	Ko Sukon	920411
7054	574478.54	812570.73	Tha Phaya	920412
7055	584543.28	808977.57	Laem Som	920413
7056	538398.04	838837.88	Bo Hin	920501
7057	535708.36	843823.75	Khao Mai Kaeo	920502
7058	537627.46	855779.42	Kalase	920503
7059	539325.99	827724.87	Mai Fat	920504
7060	551106.54	833340.16	Na Muang Phet	920505
7061	571623.63	858942.95	Huai Yot	920601
7062	564774.10	867521.01	Nong Chang Laen	920602
7063	554140.64	866809.00	Bang Di	920605
7064	550419.33	859761.66	Bang Kung	920606
7065	562236.49	862573.08	Khao Kop	920607
7066	567610.97	863657.08	Khao Khao	920608
7067	576775.27	864010.58	Khao Pun	920609
7068	579124.12	854721.19	Pak Chaem	920610
7069	565941.81	855927.19	Pak Khom	920611
7070	574210.44	868071.16	Tha Ngiu	920614
7071	564683.27	851328.05	Lam Phura	920615
7072	557204.61	856444.48	Na Wong	920616
7073	564306.70	872392.74	Huai Nang	920617
7074	580517.13	868925.31	Nai Tao	920619
7075	562092.02	858059.20	Thung To	920620
7076	551466.09	863050.33	Wang Khiri	920621
7077	550396.79	847791.13	Khao Wiset	920701
7078	542544.80	848970.64	Wang Maprang	920702
7079	540084.28	869351.71	Ao Tong	920703
7080	557912.39	848774.89	Tha Saba	920704
7081	544273.65	855248.84	Wang Maprang Nua	920705
7082	577350.33	836449.18	Na Yong Nua	920801
7083	587285.43	834251.79	Chong	920802
7084	583657.41	839378.60	Lamo	920803
7085	579413.19	829008.49	Khok Saba	920804
7086	577334.48	841426.55	Na Mun Sri	920805
7087	579044.34	832759.65	Na Khao Sia	920806
7088	565827.36	878665.60	Khuan Mao	920901
7089	570735.30	881355.18	Khlong Pang	920902
7090	580521.59	881077.12	Nong Bua	920903
7091	575345.45	873790.24	Nong Pru	920904
7092	575297.95	880826.03	Khao Phri	920905
7093	562294.77	801782.47	Hat Samran	921001
7094	566232.19	803909.84	Ba Wi	921002
7095	563547.28	794557.76	Tase	921003
7096	618621.48	842427.53	Khuha Sawan	930101
7097	615249.50	842718.89	Khao Chiak	930103
7098	616355.32	839123.55	Tha Miram	930104
7099	610870.34	841949.92	Khok Changai	930105
7100	608975.79	837766.26	Na Thom	930106
7101	617144.22	845699.29	Prang Mu	930107
7102	615775.48	834145.87	Tha Khae	930108
7103	630087.89	846427.41	Lampam	930109
7104	619646.19	837443.16	Tamnan	930110
7105	624064.58	838747.91	Khuan Maphrao	930111
7106	611583.75	834809.84	Rom Muang	930112
7107	620662.88	851505.89	Chaiburi	930113
7108	612774.50	826917.24	Na Not	930114
7109	621985.85	845623.59	Phaya Khan	930115
7110	600155.81	825465.88	Kong Ra	930201
7111	609020.05	827665.93	Charat	930202
7112	606753.50	817338.63	Khlong Chaloem	930203
7113	601357.25	818873.48	Khlong Srai Khao	930204
7114	609020.05	829897.84	Som Wang	930205
7115	620573.76	820871.31	Khao Chaison	930301
7116	621607.56	828686.95	Khuan Khanun	930302
7117	633966.97	831280.80	Chong Thanon	930305
7118	629232.94	831905.58	Han Pho	930306
7119	614275.43	821435.00	Khok Muang	930307
7120	622092.88	811136.16	Mae Khari	930401
7121	610040.12	804782.00	Tamot	930402
7122	617982.65	802561.39	Khlong Yai	930403
7123	611776.39	857675.11	Khuan Khanun	930501
7124	624813.85	865156.47	Tale Noi	930502
7125	605063.96	849760.22	Na Khayat	930504
7126	612772.45	848789.62	Panomwang	930505
7127	615021.90	865190.21	Laem Tanot	930506
7128	613814.95	860279.29	Pantae	930508
7129	612522.68	853179.79	Tanot Duan	930509
7130	605838.02	853112.83	Don Sai	930510
7131	617837.77	854939.55	Makok Nua	930511
7132	625993.16	858450.92	Phanang Tung	930512
7133	605917.51	858373.56	Chamuang	930513
7134	611719.70	846222.55	Phraek Ha	930516
7135	647477.61	810336.82	Pak Phayun	930601
7136	645822.60	805482.30	Don Pradu	930602
7137	653233.39	811690.08	Ko Nang Kham	930603
7138	648866.26	822998.30	Ko Mak	930604
7139	638605.95	816431.47	Falami	930605
7140	639126.67	805447.73	Han Thao	930606
7141	645822.45	801999.78	Don Sai	930607
7142	599913.34	855674.65	Khao Ya	930701
7143	590766.69	853050.27	Khao Pu	930702
7144	597906.03	845634.84	Taphaen	930703
7145	629016.10	810432.51	Pa Bon	930801
7146	638196.42	798174.44	Khok Sai	930802
7147	616998.41	795692.76	Nong Thong	930803
7148	623520.93	795523.21	Thung Nari	930804
7149	633534.74	806292.89	Wang Mai	930806
7150	627721.19	822858.22	Tha Madua	930901
7151	635230.18	821916.73	Na Pakho	930902
7152	626993.24	817665.65	Khok Sak	930903
7153	605413.15	869446.37	Pa Payom	931001
7154	593276.41	868496.56	Lan Khoi	931002
7155	592982.54	863690.19	Ko Tao	931003
7156	604636.89	863365.84	Ban Phrao	931004
7157	602694.45	841456.91	Chumphon	931101
7158	594975.07	835746.29	Ban Na	931102
7159	607181.08	834041.18	Ang Thong	931103
7160	599700.40	831378.11	Lam Sin	931104
7161	748013.71	760432.03	Sabarang	940101
7162	749234.41	760395.35	Ar Nuh Ru	940102
7163	748696.50	758708.72	Chabang Ti Ko	940103
7164	751251.77	761135.10	Bana	940104
7165	754594.78	761253.30	Tanyonglulo	940105
7166	754174.23	758505.08	Khlong Maning	940106
7167	755395.30	758228.04	Kamiyo	940107
7168	755959.56	760356.58	Barahom	940108
7169	746585.26	756418.10	Pakaharang	940109
7170	746217.08	760649.68	Rusamilae	940110
7171	750705.72	758249.43	Talubo	940111
7172	750339.07	756060.68	Baraho	940112
7173	750383.42	754167.29	Puyut	940113
7174	728212.41	745549.22	Khok Pho	940201
7175	734540.21	745687.12	Makrut	940202
7176	732082.23	747876.92	Bang Kro	940203
7177	730428.77	742437.69	Pabon	940204
7178	730990.34	737270.01	Sai Khao	940205
7179	736328.93	738580.48	Na Pradu	940206
7180	740288.55	732837.29	Pak Lo	940207
7181	738801.45	735232.51	Thung Phala	940208
7182	729160.67	749609.80	Tha Rua	940211
7183	737964.26	746702.97	Na Ket	940213
7184	741256.40	742254.21	Khuan Nori	940214
7185	728941.24	738572.07	Chang Hai Tok	940215
7186	743124.74	753954.48	Ko Po	940301
7187	745460.16	747075.15	Kholotanyong	940302
7188	743995.84	756984.96	Don Rak	940303
7189	746838.78	743312.02	Da To	940304
7190	739862.10	755814.50	Tuyong	940305
7191	728433.91	755453.34	Tha Kam Cham	940306
7192	735034.25	751179.45	Bo Thong	940307
7193	735066.08	755901.83	Bang Khao	940308
7194	738854.72	759004.36	Bang Tawa	940309
7195	741816.37	751043.22	Pulopuyo	940310
7196	747744.32	750476.22	Yabi	940311
7197	746182.20	751983.88	Lipasango	940312
7198	773949.69	759840.12	Panare	940401
7199	773664.28	756958.55	Tha Kham	940402
7200	773813.70	754297.44	Ban Nok	940403
7201	774577.55	750763.81	Don	940404
7202	775927.69	746589.53	Khuan	940405
7203	777759.29	749479.31	Tha Nam	940406
7204	778605.98	752363.35	Khokkrabu	940407
7205	781403.36	751921.73	Phoming	940408
7206	777744.23	756908.85	Ban Klang	940409
7207	783403.90	753912.26	Ban Nam Bo	940410
7208	767293.92	743175.81	Mayo	940501
7209	767002.57	747066.13	Thanon	940502
7210	762329.47	741411.64	TRANG	940503
7211	770091.79	748011.24	Krawa	940504
7212	764824.73	735860.50	Luboyirai	940505
7213	773304.58	745889.89	Langa	940506
7214	763684.77	747734.72	Kra So	940507
7215	763409.01	744686.46	Ko Chan	940508
7216	760353.22	739090.63	Pado	940509
7217	759290.94	747283.78	Sakho Bon	940510
7218	760551.55	746966.27	Sakho Tai	940511
7219	770286.35	745222.31	Sakam	940512
7220	758746.23	743609.85	Panan	940513
7221	765140.46	730412.49	Talomaena	940601
7222	773254.97	738678.53	Phithen	940602
7223	770253.72	731537.65	Nam Dam	940603
7224	773225.09	733887.90	Paku	940604
7225	790175.16	741100.17	Talupan	940701
7226	785758.55	740172.56	Tabung	940702
7227	787653.31	744470.50	Paseyawo	940703
7228	785392.12	748580.31	Bang Kao	940704
7229	783031.37	744143.02	Bure	940705
7230	781373.43	740565.41	Trobon	940706
7231	782695.17	735494.47	Kadunong	940707
7232	790112.92	736841.60	Lahan	940708
7233	786664.47	736118.05	Manangdalam	940709
7234	780942.41	747160.95	Paen	940710
7235	777910.09	743793.24	Thung Khla	940711
7236	796006.66	731368.22	Sai Thong	940801
7237	793950.19	738710.67	Mai Kaen	940802
7238	793160.76	734306.50	Taloh Kraithong	940803
7239	798729.34	731682.20	Don Sai	940804
7240	759948.59	750840.68	Talo	940901
7241	764654.73	761709.72	Talokapo	940902
7242	767888.03	754204.48	Tanyongdalo	940903
7243	770893.70	751167.70	Tanyongchungnga	940904
7244	770338.98	753192.89	To Lang	940905
7245	758138.87	757753.72	Ta Kae	940906
7246	763928.06	751838.71	Taliai	940907
7247	761922.77	759491.15	Yamu	940908
7248	759219.57	760767.50	Bang Pu	940909
7249	765143.70	758456.91	Nong Raet	940910
7250	762887.94	756338.03	Piyamumang	940911
7251	764289.91	749752.73	Pulakong	940912
7252	769229.33	750905.47	Ba Loi	940913
7253	770267.44	755106.78	Saban	940914
7254	764842.80	754465.91	Manangyong	940915
7255	759789.64	754883.88	Ratapanyang	940916
7256	770570.17	757853.94	Charang	940917
7257	756084.47	766453.57	Laem Pho	940918
7258	752690.50	749301.70	Yarang	941001
7259	755230.04	754920.91	Sadawa	941002
7260	752184.38	752177.79	Prachan	941003
7261	756552.67	751256.15	Sano	941004
7262	756232.70	748048.37	Rawaeng	941005
7263	752050.76	745734.10	Pitumudi	941006
7264	755597.98	745788.45	Wat	941007
7265	754693.06	743007.28	Krado	941008
7266	749639.19	745245.44	Khlong Mai	941009
7267	754610.98	737709.29	Momawi	941010
7268	757661.34	738242.76	Kolam	941011
7269	758216.00	729653.19	Khao Tum	941012
7270	782910.84	728117.29	Karubi	941101
7271	784108.71	731740.23	Taloduraman	941102
7272	778985.62	733844.08	Plong Hoi	941103
7273	746338.64	735271.57	Mae Lan	941201
7274	749505.26	739205.37	Muang Tia	941202
7275	743957.37	740048.35	Parai	941203
7276	751671.24	724988.83	Sateng	950101
7277	755149.36	718681.87	Budi	950102
7278	750625.47	730368.35	Yupo	950103
7279	740911.87	725096.11	Lidon	950104
7280	741251.12	722392.80	Yala	950106
7281	748758.32	724637.79	Tha Sap	950108
7282	744694.39	728808.43	Lam Mai	950109
7283	745618.76	722473.73	Na Tham	950110
7284	736812.85	729836.17	Lamphaya	950111
7285	744277.70	720496.68	Poseng	950112
7286	746087.84	726008.56	Phron	950114
7287	749417.27	717799.01	Bannangsareng	950115
7288	753263.59	722245.80	Sateng Nok	950116
7289	751147.56	735391.87	Tase	950118
7290	724947.00	640124.21	Betong	950201
7291	742264.21	636102.50	Yalom	950202
7292	732292.24	647263.32	Tanomaero	950203
7293	740953.94	655980.91	Aiyoeweng	950204
7294	731546.80	633994.76	Thannamthip	950205
7295	747320.76	693881.99	Bannangsata	950301
7296	754539.01	689173.12	Bacho	950302
7297	756867.25	703505.74	Tanoputae	950303
7298	737943.05	689644.81	Tham Thalu	950304
7299	759149.78	694826.72	Taling Chan	950305
7300	757307.42	683691.90	Khuan Banglang	950306
7301	745843.92	682503.64	Than To	950401
7302	750238.53	676201.18	Ban Hae	950402
7303	753195.09	666292.84	Maewat	950403
7304	734592.61	680663.44	Kirikhet	950404
7305	734638.05	719598.22	Yaha	950501
7306	741918.58	712986.82	La-ae	950502
7307	731735.66	701782.99	Patae	950503
7308	733446.65	711633.60	Baro	950504
7309	733249.33	726079.89	Tachi	950506
7310	738123.20	722231.26	Bangoisinae	950507
7311	728360.35	719704.36	Katong	950508
7312	766611.23	717982.75	Kayuboko	950601
7313	761887.91	715613.27	Kalupang	950602
7314	764133.43	705416.45	Kalo	950603
7315	763786.07	718668.11	Kototura	950604
7316	759011.38	713718.59	Kotabaru	950605
7317	777823.60	725306.81	Kero	950606
7318	780149.96	719193.82	Chakwua	950607
7319	771935.55	726272.00	Tha Thong	950608
7320	759759.03	720337.40	Noen Ngam	950609
7321	769441.45	712387.36	Balo	950610
7322	758736.19	717260.67	Ba-ngoi	950611
7323	757968.48	709834.49	Bumang	950612
7324	763496.98	711190.08	Yata	950613
7325	762613.48	724151.33	Wang Phaya	950614
7326	771408.96	721980.07	Asong	950615
7327	775506.22	716299.10	Talohalo	950616
7328	721117.98	713438.63	Ka Bang	950701
7329	716440.66	700214.91	Bala	950702
7330	752538.75	711170.49	Krong Pi Nung	950801
7331	747069.48	707287.49	Sa-ae	950802
7332	750796.55	701666.76	Huai Krathing	950803
7333	747706.26	714066.40	Purong	950804
7334	812713.81	711607.88	Bang Nak	960101
7335	810723.56	707160.40	Lam Phu	960102
7336	804870.38	704700.46	Manangtayo	960103
7337	810252.80	700521.49	Bang Po	960104
7338	817861.89	701831.24	Kaluwo	960105
7339	817464.68	708500.47	Kaluwo Nua	960106
7340	805415.39	720345.49	Khok Khian	960107
7341	838025.04	692662.39	Chehe	960201
7342	826665.55	699294.62	Phraiwan	960202
7343	833268.06	688253.83	Phron	960203
7344	832544.10	695975.52	Sala Mai	960204
7345	827993.23	689502.61	Bang Khunthong	960205
7346	838515.23	688758.94	Ko Sathon	960206
